기관명,병원분류명,주소,병원경도,병원위도
금천한방병원,한방병원,"서울특별시 금천구 시흥대로73길 67, 4,6층 (시흥동)",126.895747370219,37.4559425553098
금초한의원,한의원,"서울특별시 강남구 삼성로 212, 204호 (대치동, 은마아파트)",127.06360890370335,37.49527850909547
금호누리내과의원,의원,"서울특별시 성동구 독서당로 300, 2층 (금호동4가)",127.022119217387,37.5479592488437
금호의원,의원,"서울특별시 성동구 행당로 35, 1층 (금호동1가)",127.023481346734,37.5558884003779
금호정든치과의원,치과의원,"서울특별시 성동구 독서당로 302, 3층 4호 (금호동4가)",127.02273086562,37.5476110768479
금호정형외과의원,의원,"서울특별시 성동구 금호로 147, 2층 (금호동2가)",127.02040738708,37.5540816604021
금호중앙의원,의원,"서울특별시 성동구 장터길 49-1, 3층 (금호동3가)",127.021513825626,37.5484404039218
금호치과의원,치과의원,서울특별시 성동구 금호산길 67 (금호동2가),127.019507630427,37.5543436424505
금호퀸산부인과의원,의원,"서울특별시 성동구 독서당로 300, 6층 (금호동4가)",127.022119217387,37.5479592488437
금호탑정형외과의원,의원,"서울특별시 성동구 동호로 102, 6층 601,603호 (금호동3가)",127.016422502899,37.5488792873374
금호퍼스트내과의원,의원,"서울특별시 성동구 독서당로 302, 3층 12호 (금호동4가)",127.02273086562,37.5476110768479
금호한의원,한의원,"서울특별시 성동구 행당로 6, 2층 (금호동1가)",127.0208512234651,37.55452334959313
금호호랑이한의원,한의원,"서울특별시 성동구 장터길 29-1, 1층 (금호동3가)",127.019265065932,37.5484820579661
금호호랑이한의원,한의원,"서울특별시 성동구 장터길 29-1, 1층 (금호동3가)",127.019265065932,37.5484820579661
기댈마취통증의학과의원,의원,"서울특별시 관악구 남부순환로 1933, 2,3층 (봉천동)",126.964147271643,37.4771332564053
기독필치과의원,치과의원,"서울특별시 광진구 아차산로 229, 4층 (화양동, 한림타워)",127.068990676571,37.540809126931
기독한의원,한의원,"서울특별시 노원구 동일로 1379, 다모아빌딩 204호 (상계동)",127.06091871837194,37.65190984675623
금호바른정형외과의원,의원,"서울특별시 성동구 금호산길 63, 4,5층 (금호동2가)",127.019324744856,37.5539048865789
기독한의원,한의원,"서울특별시 은평구 갈현로1길 3-1, 2층 (신사동)",126.909704893195,37.5991168943951
기린마취통증의학과의원,의원,"서울특별시 구로구 디지털로26길 123, 지플러스코오롱디지털타워 207호 (구로동)",126.897699487349,37.4830823343746
기린마취통증의학과의원,의원,"서울특별시 강동구 동남로73길 13, 5층 (명일동)",127.155461707633,37.5527430197238
기린비뇨의학과의원,의원,"서울특별시 강동구 천호대로 1111, 5층 (길동)",127.135107906125,37.5353823022529
기린성형외과의원,의원,"서울특별시 서초구 서초대로77길 54, 서초더블유타워 7~8층 (서초동)",127.024816900875,37.5025798250034
강남삼성치과의원,치과의원,서울특별시 강남구 도산대로 211  (신사동),127.029682871,37.5205957256
기린소아청소년과의원,의원,"서울특별시 송파구 충민로2길 24 (장지동, 리더스프라자 2층)",127.127283305984,37.4776438114231
기린아이소아청소년과의원,의원,"서울특별시 성북구 월계로 52, 5층 501호 (하월곡동)",127.035565905427,37.6114698165443
기린정신건강의학과의원,의원,"서울특별시 강남구 봉은사로 474, 2층 203호 (삼성동, 쌍용 플래티넘)",127.052026639291,37.5123672407678
기분조은이비인후과의원,의원,서울특별시 노원구 한글비석로 359 (중계동),127.074746647359,37.6577079113637
기분좋은연세365의원,의원,"서울특별시 은평구 응암로 223, 2층 3층 (응암동)",126.917404688317,37.5919761415152
기분좋은치과의원,치과의원,"서울특별시 구로구 디지털로33길 48, 대륭포스트타워7차 203호 (구로동)",126.890392887008,37.4899347036246
기분좋은치과의원,치과의원,"서울특별시 강서구 강서로13길 3, 5층 (화곡동)",126.846047920456,37.5322957492562
기분좋은치과의원,치과의원,"서울특별시 종로구 대학로 19, 2층 (연지동)",127.001619775966,37.5729251399327
기분좋은피부과의원,의원,"서울특별시 강남구 도산대로 211, 동현빌딩 4층 (신사동)",127.029681739673,37.5205955456524
기분좋은한방병원,한방병원,"서울특별시 동작구 여의대방로22길 98, 1,2,3,5층 (신대방동)",126.925451517201,37.4977611427389
기브미의원,의원,"서울특별시 서초구 강남대로 439, 유화빌딩 1201호 (서초동)",127.025366637091,37.5015434614787
기쁜가정의학과의원,의원,"서울특별시 노원구 노원로 257, 4층 (하계동)",127.072761003099,37.6402669300959
기쁜마음치과의원,치과의원,"서울특별시 서초구 서초대로78길 44, 서초나산스위트 3층 301호 (서초동, 서초나산스위트)",127.028452355866,37.493807077575
홍진호피부과의원,의원,서울특별시 강서구 방화동로 37 (방화동),126.810682079138,37.5641822785808
기쁜소식산부인과의원,의원,"서울특별시 양천구 신월로 304, 4층 (신정동)",126.854754768596,37.5210000232129
기쁨내과의원,의원,"서울특별시 마포구 연희로 5, 1층 (동교동)",126.926268135168,37.5592303251822
기쁨내과의원,의원,"서울특별시 강동구 양재대로 1319, 대성빌딩 6층 601호호 (성내동)",127.134439064819,37.5241954271851
기쁨마취통증의학과의원,의원,서울특별시 강동구 양재대로 1448 (길동),127.139330614953,37.5350716863657
기쁨병원,종합병원,"서울특별시 서초구 서초중앙로 4, 기쁨병원 (서초동)",127.018063486739,37.482713030212
기쁨삼성내과의원,의원,"서울특별시 서초구 서초대로 3-4, 403,408호 (방배동, 방배디오슈페리움1)",126.983083699338,37.4860317945544
기쁨성형외과의원,의원,"서울특별시 강남구 강남대로 240, 양재SK허브프리모 206,207호 (도곡동)",127.034429700831,37.4852596091178
기쁨소아청소년과의원,의원,"서울특별시 노원구 동일로216길 70, 1층 (상계동, 상계주공4단지아파트)",127.065493464443,37.6521210147459
기쁨이샘솟는치과의원,치과의원,"서울특별시 은평구 진관3로 70, 821동 2층 201, 202호 (진관동, 은평뉴타운상림마을)",126.923141080933,37.6422598317106
기쁨준내과의원,의원,"서울특별시 동작구 장승배기로 168, 3층 301(일부)호 (노량진동)",126.940553263162,37.5126135878966
기앤미의원,의원,"서울특별시 영등포구 의사당대로1길 11, 2층 (여의도동, 메종리브르오피스텔)",126.928582231249,37.5192120330535
강남아이디안과의원,의원,"서울특별시 강남구 강남대로 476, urbanhive 14층 (논현동)",127.02479086770352,37.50490856937278
기세호치과의원,치과의원,"서울특별시 마포구 연희로 39, 2층 (연남동)",126.927239750975,37.5623999133101
기운드림한의원,한의원,"서울특별시 강남구 도곡로 408, 4층 (대치동, 디마크 빌딩)",127.0552350053,37.4966234189
기운쎈정형외과의원,의원,"서울특별시 강서구 곰달래로 134, 1,2,3층 (화곡동)",126.847770481039,37.5304994050392
기찬마취통증의학과의원,의원,"서울특별시 종로구 율곡로 56, 경운동 운현 SKY빌딩 3,4층 (경운동)",126.985575995428,37.5763048020042
기프트성형외과의원,의원,"서울특별시 서초구 강남대로 407, 8층 (서초동)",127.026591200089,37.499001814488
길내과의원,의원,서울특별시 광진구 광나루로56길 34 (구의동),127.096635162056,37.5381404407348
길동닥터윤치과의원,치과의원,"서울특별시 강동구 천호대로187길 61, 2층 201호 (길동)",127.142774744888,37.5371277989944
길동유디치과의원,치과의원,"서울특별시 강동구 양재대로 1458, 길동빌딩 6층 (길동)",127.140758020601,37.5389844771895
길동치과의원,치과의원,서울특별시 강동구 양재대로 1481 (길동),127.139901172837,37.538271092885
길맨남성의원,의원,"서울특별시 송파구 송파대로 145, 문정 오벨리스크 312~314호 (문정동)",127.123013623398,37.4834277630334
길맨비뇨기과의원,의원,"서울특별시 강북구 도봉로 333, 9층 (수유동, 정우빌딩)",127.025051831538,37.6378699051432
길성의원,의원,서울특별시 관악구 남부순환로 1877 (봉천동),126.958374420004,37.4794288475503
길음경희용한의원,한의원,"서울특별시 성북구 길음로13길 11, 1층 (길음동, 길음현대아파트상가)",127.02013582271825,37.608445694990685
길음삼성정신건강의학과의원,의원,"서울특별시 성북구 길음로 11, 근린생활시설동 2층 244,245,246호 (길음동, 길음역롯데캐슬트윈골드아파트)",127.023437392228,37.603785604914
길음아산척신경외과의원,의원,"서울특별시 성북구 길음로 11, 근린생활시설동 2층 234,235,236,237호 (길음동, 길음역롯데캐슬트윈골드아파트)",127.023437392228,37.603785604914
길음연세치과의원,치과의원,"서울특별시 성북구 길음로7길 6, 217호 (길음동, 정릉길음뉴타운9단지 연도형상가))",127.022429212083,37.6043421622613
길음한의원,한의원,"서울특별시 성북구 길음로 10, 지상2층 (길음동)",127.02390430338092,37.604414940496746
길인의료재단기린한방병원,한방병원,"서울특별시 서초구 신반포로49길 3, 기린한방병원 (잠원동)",127.020072750484,37.5110625178086
길치과의원,치과의원,"서울특별시 서대문구 통일로 397, B306호 (홍제동, 한신휴플러스상가)",126.947398082336,37.5851683009936
길치과의원,치과의원,"서울특별시 강북구 삼양로 293 (수유동, 서영프라자)",127.017700580857,37.6297231733686
길치과의원,치과의원,"서울특별시 광진구 광나루로56길 63, 303호 (구의동)",127.096536670188,37.5369576884242
길튼치과의원,치과의원,"서울특별시 서초구 서운로 34, 우정빌딩 1층 (서초동)",127.029084958047,37.4871798328028
길한의원,한의원,"서울특별시 도봉구 도당로 80, 방학동근생 2층 (방학동)",127.036344945016,37.6648346469578
길한의원,한의원,"서울특별시 성북구 아리랑로 89, 상가동 2층 201,202호 (돈암동, 일신건영휴먼빌아파트)",127.013617460956,37.6007699096006
김&안소아과의원,의원,"서울특별시 양천구 신목로 86, 2층 (신정동)",126.874766090418,37.5223155146806
김&안치과의원,치과의원,"서울특별시 관악구 호암로 605, 3층 (신림동)",126.933630020494,37.4714372059587
김&홍안과의원,의원,"서울특별시 구로구 구로중앙로 68 , 201호  (구로동, 신안타워)",126.888807280468,37.495860314768
김가정의학과의원,의원,"서울특별시 은평구 은평로 5, 1층 (신사동)",126.909210968391,37.5967659204537
김갑석안과의원,의원,"서울특별시 양천구 등촌로 26, 2층 (목동)",126.8640529534,37.5323056846465
김갑수마취통증의학과의원,의원,"서울특별시 서초구 동작대로 130, 지상2층 (방배동)",126.982636280801,37.4880128662551
김건웅한의원,한의원,"서울특별시 강남구 학동로 423, 205호 (청담동)",127.04663152406846,37.51842423870796
김경년내과의원,의원,"서울특별시 강남구 압구정로 204, 대언빌딩 3층 (신사동)",127.02939933995,37.5273858408676
김경률정신건강의학과의원,의원,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 2층 246호 (신도림동)",126.887986372819,37.5096619486431
김경수내과의원,의원,서울특별시 노원구 한글비석로 264,127.077337907538,37.6511587125973
김경원내과의원,의원,서울특별시 강동구 양재대로 1655 (명일동),127.143932300441,37.5533530158301
김경진치과의원,치과의원,서울특별시 종로구 종로 139 (종로3가),126.993023020635,37.5707423742561
김경택한의원,한의원,서울특별시 강동구 천호대로159길 25 (천호동),127.1278345844798,37.53867283212951
김경한의원,한의원,"서울특별시 중랑구 봉화산로 218, 2층 (신내동)",127.09416082402392,37.60626467167909
김경현치과의원,치과의원,"서울특별시 강남구 언주로 408, 역삼자이 304호 (역삼동)",127.044669620197,37.4994515501667
김경환이비인후과의원,의원,"서울특별시 성동구 행당로 84, 307호 (행당동, 행당한진타운종합상가)",127.028745897371,37.556567759443
김경환치과의원,치과의원,"서울특별시 중랑구 동일로139길 32, 2층 (중화동)",127.076861160036,37.6050489771069
김경희건강한마음의원,의원,서울특별시 중구 퇴계로 77 신관 13층  (충무로1가),126.980823104019,37.5603438884295
김계용치과의원,치과의원,"서울특별시 강남구 압구정로 151, 2동 18호 (압구정동, 현대아파트)",127.024454982256,37.5267858196588
김계희정신건강의학과의원,의원,"서울특별시 강남구 테헤란로 101, 이즈타워 1301호 (역삼동)",127.028065727387,37.4986232309429
